22,   ******** ,3,2, 预制梁板(预制), 左幅,8,-21962.64,-18351.66,2524.62,-24047.6,-17444.93,2479.47,-17888.75,-9593.17,2499.53,-15803.98,-10499.96,2544.68,-21962.64,-18351.66,2024.62,-24047.6,-17444.93,1979.47,-17888.75,-9593.17,1999.53,-15803.98,-10499.96,2044.68
23,   ******** ,4,2, 预制梁板(预制), 左幅,8,-24639.68,-17187.25,2466.64,-26724.63,-16280.52,2421.49,-20565.78,-8428.76,2441.56,-18481.01,-9335.55,2486.71,-24639.68,-17187.25,1966.64,-26724.63,-16280.52,1921.49,-20565.78,-8428.76,1941.56,-18481.01,-9335.55,1986.71
24,   ******** ,5,2, 预制梁板(预制), 左幅,8,-27316.71,-16022.84,2408.66,-29401.66,-15116.11,2363.51,-23242.81,-7264.34,2383.58,-21158.04,-8171.14,2428.73,-27316.71,-16022.84,1908.66,-29401.66,-15116.11,1863.51,-23242.81,-7264.34,1883.58,-21158.04,-8171.14,1928.73
25,   ******** ,7,2, 预制梁板(预制), 左幅,8,-32694.46,-13683.72,2292.2,-34779.41,-12776.98,2247.04,-28620.56,-4925.22,2267.11,-26535.79,-5832.02,2312.26,-32694.46,-13683.72,1792.2,-34779.41,-12776.98,1747.04,-28620.56,-4925.22,1767.11,-26535.79,-5832.02,1812.26
26,   ******** ,8,2, 预制梁板(预制), 左幅,8,-35205.65,-12591.44,2237.81,-37290.61,-11684.71,2192.66,-31131.76,-3832.94,2212.73,-29046.99,-4739.74,2257.88,-35205.65,-12591.44,1737.81,-37290.61,-11684.71,1692.66,-31131.76,-3832.94,1712.73,-29046.99,-4739.74,1757.88
27,   ******** ,9,2, 预制梁板(预制), 左幅,8,-37716.85,-11499.16,2183.43,-39801.8,-10592.43,2138.27,-33642.95,-2740.66,2158.34,-31558.19,-3647.46,2203.49,-37716.85,-11499.16,1683.43,-39801.8,-10592.43,1638.27,-33642.95,-2740.66,1658.34,-31558.19,-3647.46,1703.49
28,   ******** ,10,2, 预制梁板(预制), 左幅,8,-40228.23,-10406.95,2129.04,-42383.89,-9469.03,2082.35,-36224.09,-1617.72,2102.44,-34069.38,-2555.18,2149.11,-40228.23,-10406.95,1629.04,-42383.89,-9469.03,1582.35,-36224.09,-1617.72,1602.44,-34069.38,-2555.18,1649.11
29,   ******** ,1,2, 预制梁板(现浇), 左幅,8,-18693.53,-19773.75,2595.42,-19285.61,-19516.07,2582.6,-13126.95,-11664.37,2602.66,-12534.69,-11921.99,2615.49,-18693.53,-19773.75,2095.42,-19285.61,-19516.07,2082.6,-13126.95,-11664.37,2102.66,-12534.69,-11921.99,2115.49
30,   ******** ,2,2, 预制梁板(现浇), 左幅,8,-21370.57,-18609.34,2537.44,-21962.64,-18351.66,2524.62,-15803.98,-10499.96,2544.68,-15211.72,-10757.58,2557.51,-21370.57,-18609.34,2037.44,-21962.64,-18351.66,2024.62,-15803.98,-10499.96,2044.68,-15211.72,-10757.58,2057.51
31,   ******** ,3,2, 预制梁板(现浇), 左幅,8,-24047.6,-17444.93,2479.47,-24639.68,-17187.25,2466.64,-18481.01,-9335.55,2486.71,-17888.75,-9593.17,2499.53,-24047.6,-17444.93,1979.47,-24639.68,-17187.25,1966.64,-18481.01,-9335.55,1986.71,-17888.75,-9593.17,1999.53
32,   ******** ,4,2, 预制梁板(现浇), 左幅,8,-26724.63,-16280.52,2421.49,-27316.71,-16022.84,2408.66,-21158.04,-8171.14,2428.73,-20565.78,-8428.76,2441.56,-26724.63,-16280.52,1921.49,-27316.71,-16022.84,1908.66,-21158.04,-8171.14,1928.73,-20565.78,-8428.76,1941.56
33,   ******** ,5,2, 预制梁板(现浇), 左幅,8,-29401.66,-15116.11,2363.51,-29993.74,-14858.43,2350.69,-23835.07,-7006.73,2370.75,-23242.81,-7264.34,2383.58,-29401.66,-15116.11,1863.51,-29993.74,-14858.43,1850.69,-23835.07,-7006.73,1870.75,-23242.81,-7264.34,1883.58
34,   ******** ,6,2, 预制梁板(现浇), 左幅,8,-32078.69,-13951.7,2305.53,-32694.46,-13683.72,2292.2,-26535.79,-5832.02,2312.26,-25919.84,-6099.93,2325.6,-32078.69,-13951.7,1805.53,-32694.46,-13683.72,1792.2,-26535.79,-5832.02,1812.26,-25919.84,-6099.93,1825.6
35,   ******** ,7,2, 预制梁板(现浇), 左幅,8,-34779.41,-12776.98,2247.04,-35205.84,-12591.5,2237.81,-29046.99,-4739.74,2257.88,-28620.56,-4925.22,2267.11,-34779.41,-12776.98,1747.04,-35205.84,-12591.5,1737.81,-29046.99,-4739.74,1757.88,-28620.56,-4925.22,1767.11
36,   ******** ,8,2, 预制梁板(现浇), 左幅,8,-37290.61,-11684.71,2192.66,-37717.04,-11499.22,2183.42,-31558.19,-3647.46,2203.49,-31131.76,-3832.94,2212.73,-37290.61,-11684.71,1692.66,-37717.04,-11499.22,1683.42,-31558.19,-3647.46,1703.49,-31131.76,-3832.94,1712.73
37,   ******** ,9,2, 预制梁板(现浇), 左幅,8,-39801.8,-10592.43,2138.27,-40228.23,-10406.95,2129.04,-34069.38,-2555.18,2149.11,-33642.95,-2740.66,2158.34,-39801.8,-10592.43,1638.27,-40228.23,-10406.95,1629.04,-34069.38,-2555.18,1649.11,-33642.95,-2740.66,1658.34
38,   ******** ,6,3, 预制梁板(预制), 左幅,8,-36286.56,-22880.83,2330.18,-38371.33,-21974.04,2285.03,-32091.44,-13967.96,2305.49,-30006.68,-14874.76,2350.64,-36286.56,-22880.83,1830.18,-38371.33,-21974.04,1785.03,-32091.44,-13967.96,1805.49,-30006.68,-14874.76,1850.64
39,   ******** ,1,3, 预制梁板(预制), 左幅,8,-22854.33,-28723.36,2621.08,-24986.18,-27796.09,2574.91,-18706.29,-19790.01,2595.38,-16573.44,-20717.73,2641.57,-22854.33,-28723.36,2121.08,-24986.18,-27796.09,2074.91,-18706.29,-19790.01,2095.38,-16573.44,-20717.73,2141.57
40,   ******** ,2,3, 预制梁板(预制), 左幅,8,-25578.44,-27538.48,2562.09,-27663.21,-26631.68,2516.94,-21383.32,-18625.6,2537.4,-19298.55,-19532.4,2582.55,-25578.44,-27538.48,2062.09,-27663.21,-26631.68,2016.94,-21383.32,-18625.6,2037.4,-19298.55,-19532.4,2082.55
41,   ******** ,3,3, 预制梁板(预制), 左幅,8,-28255.47,-26374.07,2504.11,-30340.24,-25467.27,2458.96,-24060.35,-17461.19,2479.42,-21975.58,-18367.99,2524.57,-28255.47,-26374.07,2004.11,-30340.24,-25467.27,1958.96,-24060.35,-17461.19,1979.42,-21975.58,-18367.99,2024.57
42,   ******** ,4,3, 预制梁板(预制), 左幅,8,-30932.5,-25209.66,2446.13,-33017.27,-24302.86,2400.98,-26737.38,-16296.78,2421.45,-24652.61,-17203.58,2466.6,-30932.5,-25209.66,1946.13,-33017.27,-24302.86,1900.98,-26737.38,-16296.78,1921.45,-24652.61,-17203.58,1966.6
43,   ******** ,5,3, 预制梁板(预制), 左幅,8,-33609.53,-24045.24,2388.16,-35694.3,-23138.45,2343.01,-29414.41,-15132.37,2363.47,-27329.65,-16039.17,2408.62,-33609.53,-24045.24,1888.16,-35694.3,-23138.45,1843.01,-29414.41,-15132.37,1863.47,-27329.65,-16039.17,1908.62
44,   ******** ,7,3, 预制梁板(预制), 左幅,8,-38987.28,-21706.12,2271.69,-41072.05,-20799.32,2226.54,-34792.16,-12793.25,2247,-32707.4,-13700.04,2292.15,-38987.28,-21706.12,1771.69,-41072.05,-20799.32,1726.54,-34792.16,-12793.25,1747,-32707.4,-13700.04,1792.15
45,   ******** ,8,3, 预制梁板(预制), 左幅,8,-41498.48,-20613.84,2217.3,-43583.25,-19707.04,2172.15,-37303.36,-11700.97,2192.62,-35218.59,-12607.76,2237.77,-41498.48,-20613.84,1717.3,-43583.25,-19707.04,1672.15,-37303.36,-11700.97,1692.62,-35218.59,-12607.76,1737.77
46,   ******** ,9,3, 预制梁板(预制), 左幅,8,-44009.68,-19521.56,2162.92,-46094.45,-18614.76,2117.77,-39814.56,-10608.69,2138.23,-37729.79,-11515.49,2183.38,-44009.68,-19521.56,1662.92,-46094.45,-18614.76,1617.77,-39814.56,-10608.69,1638.23,-37729.79,-11515.49,1683.38
47,   ******** ,10,3, 预制梁板(预制), 左幅,8,-46520.88,-18429.28,2108.53,-48676.58,-17491.63,2061.85,-42396.66,-9485.29,2082.31,-40240.99,-10423.21,2129,-46520.88,-18429.28,1608.53,-48676.58,-17491.63,1561.85,-42396.66,-9485.29,1582.31,-40240.99,-10423.21,1629
48,   ******** ,1,3, 预制梁板(现浇), 左幅,8,-24986.18,-27796.09,2574.91,-25578.44,-27538.48,2562.09,-19298.55,-19532.4,2582.55,-18706.29,-19790.01,2595.38,-24986.18,-27796.09,2074.91,-25578.44,-27538.48,2062.09,-19298.55,-19532.4,2082.55,-18706.29,-19790.01,2095.38
49,   ******** ,2,3, 预制梁板(现浇), 左幅,8,-27663.21,-26631.68,2516.94,-28255.47,-26374.07,2504.11,-21975.58,-18367.99,2524.57,-21383.32,-18625.6,2537.4,-27663.21,-26631.68,2016.94,-28255.47,-26374.07,2004.11,-21975.58,-18367.99,2024.57,-21383.32,-18625.6,2037.4
50,   ******** ,3,3, 预制梁板(现浇), 左幅,8,-30340.24,-25467.27,2458.96,-30932.5,-25209.66,2446.13,-24652.61,-17203.58,2466.6,-24060.35,-17461.19,2479.42,-30340.24,-25467.27,1958.96,-30932.5,-25209.66,1946.13,-24652.61,-17203.58,1966.6,-24060.35,-17461.19,1979.42
51,   ******** ,4,3, 预制梁板(现浇), 左幅,8,-33017.27,-24302.86,2400.98,-33609.53,-24045.24,2388.16,-27329.65,-16039.17,2408.62,-26737.38,-16296.78,2421.45,-33017.27,-24302.86,1900.98,-33609.53,-24045.24,1888.16,-27329.65,-16039.17,1908.62,-26737.38,-16296.78,1921.45
52,   ******** ,5,3, 预制梁板(现浇), 左幅,8,-35694.3,-23138.45,2343.01,-36286.56,-22880.83,2330.18,-30006.68,-14874.76,2350.64,-29414.41,-15132.37,2363.47,-35694.3,-23138.45,1843.01,-36286.56,-22880.83,1830.18,-30006.68,-14874.76,1850.64,-29414.41,-15132.37,1863.47
53,   ******** ,6,3, 预制梁板(现浇), 左幅,8,-38371.33,-21974.04,2285.03,-38987.28,-21706.12,2271.69,-32707.4,-13700.04,2292.15,-32091.44,-13967.96,2305.49,-38371.33,-21974.04,1785.03,-38987.28,-21706.12,1771.69,-32707.4,-13700.04,1792.15,-32091.44,-13967.96,1805.49
54,   ******** ,7,3, 预制梁板(现浇), 左幅,8,-41072.05,-20799.32,2226.54,-41498.48,-20613.84,2217.3,-35218.59,-12607.76,2237.77,-34792.16,-12793.25,2247,-41072.05,-20799.32,1726.54,-41498.48,-20613.84,1717.3,-35218.59,-12607.76,1737.77,-34792.16,-12793.25,1747
55,   ******** ,8,3, 预制梁板(现浇), 左幅,8,-43583.25,-19707.04,2172.15,-44009.68,-19521.56,2162.92,-37729.79,-11515.49,2183.38,-37303.36,-11700.97,2192.62,-43583.25,-19707.04,1672.15,-44009.68,-19521.56,1662.92,-37729.79,-11515.49,1683.38,-37303.36,-11700.97,1692.62
56,   ******** ,9,3, 预制梁板(现浇), 左幅,8,-46094.45,-18614.76,2117.77,-46520.88,-18429.28,2108.53,-40240.99,-10423.21,2129,-39814.56,-10608.69,2138.23,-46094.45,-18614.76,1617.77,-46520.88,-18429.28,1608.53,-40240.99,-10423.21,1629,-39814.56,-10608.69,1638.23
57,   ******** ,1,1, 预制梁板(预制), 右幅,8,-7782.41,-13967.24,2618.65,-9916.26,-13039.1,2662.52,-3635.81,-5032.3,2682.76,-1500.95,-5960.89,2638.87,-7782.41,-13967.24,2118.65,-9916.26,-13039.1,2162.52,-3635.81,-5032.3,2182.76,-1500.95,-5960.89,2138.87
58,   ******** ,1,1, 预制梁板(现浇), 右幅,8,-7192.16,-14223.98,2606.51,-7784.42,-13966.37,2618.69,-1503.97,-5959.57,2638.93,-911.7,-6217.19,2626.75,-7192.16,-14223.98,2106.51,-7784.42,-13966.37,2118.69,-1503.97,-5959.57,2138.93,-911.7,-6217.19,2126.75
59,   ******** ,2,1, 预制梁板(预制), 右幅,8,-5107.39,-15130.78,2563.65,-7192.16,-14223.98,2606.51,-911.7,-6217.19,2626.75,1173.06,-7123.98,2583.89,-5107.39,-15130.78,2063.65,-7192.16,-14223.98,2106.51,-911.7,-6217.19,2126.75,1173.06,-7123.98,2083.89
60,   ******** ,2,1, 预制梁板(现浇), 右幅,8,-4515.13,-15388.39,2551.47,-5107.39,-15130.78,2563.65,1173.06,-7123.98,2583.89,1765.33,-7381.6,2571.71,-4515.13,-15388.39,2051.47,-5107.39,-15130.78,2063.65,1173.06,-7123.98,2083.89,1765.33,-7381.6,2071.71
61,   ******** ,3,1, 预制梁板(预制), 右幅,8,-2430.36,-16295.19,2508.61,-4515.13,-15388.39,2551.47,1765.33,-7381.6,2571.71,3850.1,-8288.39,2528.85,-2430.36,-16295.19,2008.61,-4515.13,-15388.39,2051.47,1765.33,-7381.6,2071.71,3850.1,-8288.39,2028.85
62,   ******** ,3,1, 预制梁板(现浇), 右幅,8,-1838.09,-16552.8,2496.43,-2430.36,-16295.19,2508.61,3850.1,-8288.39,2528.85,4442.36,-8546.01,2516.67,-1838.09,-16552.8,1996.43,-2430.36,-16295.19,2008.61,3850.1,-8288.39,2028.85,4442.36,-8546.01,2016.67
63,   ******** ,4,1, 预制梁板(预制), 右幅,8,246.67,-17459.6,2453.57,-1838.09,-16552.8,2496.43,4442.36,-8546.01,2516.67,6527.13,-9452.8,2473.81,246.67,-17459.6,1953.57,-1838.09,-16552.8,1996.43,4442.36,-8546.01,2016.67,6527.13,-9452.8,1973.81
64,   ******** ,4,1, 预制梁板(现浇), 右幅,8,838.94,-17717.21,2441.4,246.67,-17459.6,2453.57,6527.13,-9452.8,2473.81,7119.39,-9710.42,2461.64,838.94,-17717.21,1941.4,246.67,-17459.6,1953.57,6527.13,-9452.8,1973.81,7119.39,-9710.42,1961.64
65,   ******** ,5,1, 预制梁板(预制), 右幅,8,2923.7,-18624.01,2398.53,838.94,-17717.21,2441.4,7119.39,-9710.42,2461.64,9204.16,-10617.22,2418.77,2923.7,-18624.01,1898.53,838.94,-17717.21,1941.4,7119.39,-9710.42,1961.64,9204.16,-10617.22,1918.77
66,   ******** ,5,1, 预制梁板(现浇), 右幅,8,3515.97,-18881.63,2386.36,2923.7,-18624.01,2398.53,9204.16,-10617.22,2418.77,9796.42,-10874.83,2406.6,3515.97,-18881.63,1886.36,2923.7,-18624.01,1898.53,9204.16,-10617.22,1918.77,9796.42,-10874.83,1906.6
67,   ******** ,6,1, 预制梁板(预制), 右幅,8,5600.73,-19788.42,2343.49,3515.97,-18881.63,2386.36,9796.42,-10874.83,2406.6,11881.19,-11781.63,2363.73,5600.73,-19788.42,1843.49,3515.97,-18881.63,1886.36,9796.42,-10874.83,1906.6,11881.19,-11781.63,1863.73
68,   ******** ,6,1, 预制梁板(现浇), 右幅,8,6216.69,-20056.34,2330.83,5600.73,-19788.42,2343.49,11881.19,-11781.63,2363.73,12497.14,-12049.54,2351.07,6216.69,-20056.34,1830.83,5600.73,-19788.42,1843.49,11881.19,-11781.63,1863.73,12497.14,-12049.54,1851.07
69,   ******** ,7,1, 预制梁板(预制), 右幅,8,8301.45,-20963.14,2287.97,6216.69,-20056.34,2330.83,12497.14,-12049.54,2351.07,14581.91,-12956.34,2308.21,8301.45,-20963.14,1787.97,6216.69,-20056.34,1830.83,12497.14,-12049.54,1851.07,14581.91,-12956.34,1808.21
70,   ******** ,7,1, 预制梁板(现浇), 右幅,8,8727.88,-21148.62,2279.2,8301.45,-20963.14,2287.97,14581.91,-12956.34,2308.21,15008.34,-13141.82,2299.44,8727.88,-21148.62,1779.2,8301.45,-20963.14,1787.97,14581.91,-12956.34,1808.21,15008.34,-13141.82,1799.44
71,   ******** ,8,1, 预制梁板(预制), 右幅,8,10812.65,-22055.42,2236.34,8727.88,-21148.62,2279.2,15008.34,-13141.82,2299.44,17093.1,-14048.62,2256.58,10812.65,-22055.42,1736.34,8727.88,-21148.62,1779.2,15008.34,-13141.82,1799.44,17093.1,-14048.62,1756.58
72,   ******** ,8,1, 预制梁板(现浇), 右幅,8,11239.08,-22240.9,2227.57,10812.65,-22055.42,2236.34,17093.1,-14048.62,2256.58,17519.53,-14234.1,2247.81,11239.08,-22240.9,1727.57,10812.65,-22055.42,1736.34,17093.1,-14048.62,1756.58,17519.53,-14234.1,1747.81
73,   ******** ,9,1, 预制梁板(预制), 右幅,8,13323.85,-23147.7,2184.71,11239.08,-22240.9,2227.57,17519.53,-14234.1,2247.81,19604.3,-15140.9,2204.26,13323.85,-23147.7,1684.71,11239.08,-22240.9,1727.57,17519.53,-14234.1,1747.81,19604.3,-15140.9,1704.26
74,   ******** ,9,1, 预制梁板(现浇), 右幅,8,13750.28,-23333.18,2175.94,13323.85,-23147.7,2184.71,19604.3,-15140.9,2204.26,20030.73,-15326.38,2195.02,13750.28,-23333.18,1675.94,13323.85,-23147.7,1684.71,19604.3,-15140.9,1704.26,20030.73,-15326.38,1695.02
75,   ******** ,10,1, 预制梁板(预制), 右幅,8,15905.99,-24270.83,2131.62,13750.28,-23333.18,2175.94,20030.73,-15326.38,2195.02,22186.44,-16264.04,2148.34,15905.99,-24270.83,1631.62,13750.28,-23333.18,1675.94,20030.73,-15326.38,1695.02,22186.44,-16264.04,1648.34
76,   ******** ,1,2, 预制梁板(预制), 右幅,8,-13955.01,-21834.84,2598.78,-16087.87,-20907.12,2642.63,-9929.02,-13055.36,2662.48,-7795.17,-13983.5,2618.61,-13955.01,-21834.84,2098.78,-16087.87,-20907.12,2142.63,-9929.02,-13055.36,2162.48,-7795.17,-13983.5,2118.61
77,   ******** ,1,2, 预制梁板(现浇), 右幅,8,-13363.76,-22092.01,2586.62,-13955.84,-21834.33,2598.8,-7797.17,-13982.63,2618.65,-7204.91,-14240.24,2606.47,-13363.76,-22092.01,2086.62,-13955.84,-21834.33,2098.8,-7797.17,-13982.63,2118.65,-7204.91,-14240.24,2106.47
78,   ******** ,2,2, 预制梁板(预制), 右幅,8,-11278.81,-22998.74,2543.76,-13363.76,-22092.01,2586.62,-7204.91,-14240.24,2606.47,-5120.14,-15147.04,2563.61,-11278.81,-22998.74,2043.76,-13363.76,-22092.01,2086.62,-7204.91,-14240.24,2106.47,-5120.14,-15147.04,2063.61
79,   ******** ,2,2, 预制梁板(现浇), 右幅,8,-10686.73,-23256.42,2531.59,-11278.81,-22998.74,2543.76,-5120.14,-15147.04,2563.61,-4527.88,-15404.66,2551.43,-10686.73,-23256.42,2031.59,-11278.81,-22998.74,2043.76,-5120.14,-15147.04,2063.61,-4527.88,-15404.66,2051.43
80,   ******** ,3,2, 预制梁板(预制), 右幅,8,-8601.78,-24163.15,2488.72,-10686.73,-23256.42,2531.59,-4527.88,-15404.66,2551.43,-2443.11,-16311.45,2508.57,-8601.78,-24163.15,1988.72,-10686.73,-23256.42,2031.59,-4527.88,-15404.66,2051.43,-2443.11,-16311.45,2008.57
81,   ******** ,3,2, 预制梁板(现浇), 右幅,8,-8009.7,-24420.83,2476.55,-8601.78,-24163.15,2488.72,-2443.11,-16311.45,2508.57,-1850.85,-16569.07,2496.39,-8009.7,-24420.83,1976.55,-8601.78,-24163.15,1988.72,-2443.11,-16311.45,2008.57,-1850.85,-16569.07,1996.39
82,   ******** ,4,2, 预制梁板(预制), 右幅,8,-5924.75,-25327.56,2433.68,-8009.7,-24420.83,2476.55,-1850.85,-16569.07,2496.39,233.92,-17475.86,2453.53,-5924.75,-25327.56,1933.68,-8009.7,-24420.83,1976.55,-1850.85,-16569.07,1996.39,233.92,-17475.86,1953.53
83,   ******** ,4,2, 预制梁板(现浇), 右幅,8,-5332.67,-25585.24,2421.51,-5924.75,-25327.56,2433.68,233.92,-17475.86,2453.53,826.18,-17733.48,2441.35,-5332.67,-25585.24,1921.51,-5924.75,-25327.56,1933.68,233.92,-17475.86,1953.53,826.18,-17733.48,1941.35
84,   ******** ,5,2, 预制梁板(预制), 右幅,8,-3247.72,-26491.97,2378.64,-5332.67,-25585.24,2421.51,826.18,-17733.48,2441.35,2910.95,-18640.27,2398.49,-3247.72,-26491.97,1878.64,-5332.67,-25585.24,1921.51,826.18,-17733.48,1941.35,2910.95,-18640.27,1898.49
85,   ******** ,5,2, 预制梁板(现浇), 右幅,8,-2655.64,-26749.65,2366.47,-3247.72,-26491.97,2378.64,2910.95,-18640.27,2398.49,3503.21,-18897.89,2386.32,-2655.64,-26749.65,1866.47,-3247.72,-26491.97,1878.64,2910.95,-18640.27,1898.49,3503.21,-18897.89,1886.32
86,   ******** ,6,2, 预制梁板(预制), 右幅,8,-570.69,-27656.38,2323.6,-2655.64,-26749.65,2366.47,3503.21,-18897.89,2386.32,5587.98,-19804.68,2343.45,-570.69,-27656.38,1823.6,-2655.64,-26749.65,1866.47,3503.21,-18897.89,1886.32,5587.98,-19804.68,1843.45
87,   ******** ,6,2, 预制梁板(现浇), 右幅,8,45.08,-27924.37,2310.94,-570.69,-27656.38,2323.6,5587.98,-19804.68,2343.45,6203.93,-20072.6,2330.79,45.08,-27924.37,1810.94,-570.69,-27656.38,1823.6,5587.98,-19804.68,1843.45,6203.93,-20072.6,1830.79
88,   ******** ,7,2, 预制梁板(预制), 右幅,8,2130.04,-28831.1,2268.08,45.08,-27924.37,2310.94,6203.93,-20072.6,2330.79,8288.7,-20979.4,2287.93,2130.04,-28831.1,1768.08,45.08,-27924.37,1810.94,6203.93,-20072.6,1830.79,8288.7,-20979.4,1787.93
89,   ******** ,7,2, 预制梁板(现浇), 右幅,8,2556.28,-29016.65,2259.31,2129.85,-28831.16,2268.08,8288.7,-20979.4,2287.93,8715.13,-21164.88,2279.16,2556.28,-29016.65,1759.31,2129.85,-28831.16,1768.08,8288.7,-20979.4,1787.93,8715.13,-21164.88,1779.16
90,   ******** ,8,2, 预制梁板(预制), 右幅,8,4641.23,-29923.38,2216.45,2556.28,-29016.65,2259.31,8715.13,-21164.88,2279.16,10799.9,-22071.68,2236.3,4641.23,-29923.38,1716.45,2556.28,-29016.65,1759.31,8715.13,-21164.88,1779.16,10799.9,-22071.68,1736.3
91,   ******** ,8,2, 预制梁板(现浇), 右幅,8,5067.48,-30108.92,2207.68,4641.05,-29923.44,2216.45,10799.9,-22071.68,2236.3,11226.33,-22257.16,2227.53,5067.48,-30108.92,1707.68,4641.05,-29923.44,1716.45,10799.9,-22071.68,1736.3,11226.33,-22257.16,1727.53
92,   ******** ,9,2, 预制梁板(预制), 右幅,8,7152.43,-31015.66,2164.82,5067.48,-30108.92,2207.68,11226.33,-22257.16,2227.53,13311.09,-23163.96,2184.67,7152.43,-31015.66,1664.82,5067.48,-30108.92,1707.68,11226.33,-22257.16,1727.53,13311.09,-23163.96,1684.67
93,   ******** ,9,2, 预制梁板(现浇), 右幅,8,7578.67,-31201.2,2156.05,7152.24,-31015.72,2164.82,13311.09,-23163.96,2184.67,13737.52,-23349.44,2175.9,7578.67,-31201.2,1656.05,7152.24,-31015.72,1664.82,13311.09,-23163.96,1684.67,13737.52,-23349.44,1675.9
94,   ******** ,10,2, 预制梁板(预制), 右幅,8,9734.38,-32138.86,2111.73,7578.67,-31201.2,2156.05,13737.52,-23349.44,2175.9,15893.23,-24287.09,2131.58,9734.38,-32138.86,1611.73,7578.67,-31201.2,1656.05,13737.52,-23349.44,1675.9,15893.23,-24287.09,1631.58
95,   ******** ,1,3, 预制梁板(预制), 右幅,8,-20248.67,-29856.73,2578.52,-22380.51,-28929.46,2622.35,-16100.62,-20923.38,2642.59,-13967.77,-21851.1,2598.74,-20248.67,-29856.73,2078.52,-22380.51,-28929.46,2122.35,-16100.62,-20923.38,2142.59,-13967.77,-21851.1,2098.74
96,   ******** ,1,3, 预制梁板(现浇), 右幅,8,-19656.4,-30114.35,2566.35,-20248.67,-29856.73,2578.52,-13968.78,-21850.66,2598.76,-13376.52,-22108.27,2586.58,-19656.4,-30114.35,2066.35,-20248.67,-29856.73,2078.52,-13968.78,-21850.66,2098.76,-13376.52,-22108.27,2086.58
97,   ******** ,2,3, 预制梁板(预制), 右幅,8,-17571.64,-31021.14,2523.48,-19656.4,-30114.35,2566.35,-13376.52,-22108.27,2586.58,-11291.75,-23015.07,2543.72,-17571.64,-31021.14,2023.48,-19656.4,-30114.35,2066.35,-13376.52,-22108.27,2086.58,-11291.75,-23015.07,2043.72
98,   ******** ,2,3, 预制梁板(现浇), 右幅,8,-16979.37,-31278.76,2511.31,-17571.64,-31021.14,2523.48,-11291.75,-23015.07,2543.72,-10699.48,-23272.68,2531.54,-16979.37,-31278.76,2011.31,-17571.64,-31021.14,2023.48,-11291.75,-23015.07,2043.72,-10699.48,-23272.68,2031.54
99,   ******** ,3,3, 预制梁板(预制), 右幅,8,-14894.61,-32185.56,2468.44,-16979.37,-31278.76,2511.31,-10699.48,-23272.68,2531.54,-8614.72,-24179.48,2488.68,-14894.61,-32185.56,1968.44,-16979.37,-31278.76,2011.31,-10699.48,-23272.68,2031.54,-8614.72,-24179.48,1988.68
100,   ******** ,3,3, 预制梁板(现浇), 右幅,8,-14302.34,-32443.17,2456.27,-14894.61,-32185.56,2468.44,-8614.72,-24179.48,2488.68,-8022.45,-24437.09,2476.5,-14302.34,-32443.17,1956.27,-14894.61,-32185.56,1968.44,-8614.72,-24179.48,1988.68,-8022.45,-24437.09,1976.5
101,   ******** ,4,3, 预制梁板(预制), 右幅,8,-12217.57,-33349.97,2413.4,-14302.34,-32443.17,2456.27,-8022.45,-24437.09,2476.5,-5937.69,-25343.89,2433.64,-12217.57,-33349.97,1913.4,-14302.34,-32443.17,1956.27,-8022.45,-24437.09,1976.5,-5937.69,-25343.89,1933.64
102,   ******** ,4,3, 预制梁板(现浇), 右幅,8,-11625.31,-33607.58,2401.23,-12217.57,-33349.97,2413.4,-5937.69,-25343.89,2433.64,-5345.42,-25601.5,2421.47,-11625.31,-33607.58,1901.23,-12217.57,-33349.97,1913.4,-5937.69,-25343.89,1933.64,-5345.42,-25601.5,1921.47
103,   ******** ,5,3, 预制梁板(预制), 右幅,8,-9540.54,-34514.38,2358.37,-11625.31,-33607.58,2401.23,-5345.42,-25601.5,2421.47,-3260.66,-26508.3,2378.6,-9540.54,-34514.38,1858.37,-11625.31,-33607.58,1901.23,-5345.42,-25601.5,1921.47,-3260.66,-26508.3,1878.6
104,   ******** ,5,3, 预制梁板(现浇), 右幅,8,-8948.28,-34771.99,2346.19,-9540.54,-34514.38,2358.37,-3260.66,-26508.3,2378.6,-2668.39,-26765.91,2366.43,-8948.28,-34771.99,1846.19,-9540.54,-34514.38,1858.37,-3260.66,-26508.3,1878.6,-2668.39,-26765.91,1866.43
105,   ******** ,6,3, 预制梁板(预制), 右幅,8,-6863.51,-35678.79,2303.33,-8948.28,-34771.99,2346.19,-2668.39,-26765.91,2366.43,-583.63,-27672.71,2323.56,-6863.51,-35678.79,1803.33,-8948.28,-34771.99,1846.19,-2668.39,-26765.91,1866.43,-583.63,-27672.71,1823.56
106,   ******** ,6,3, 预制梁板(现浇), 右幅,8,-6247.56,-35946.7,2290.66,-6863.51,-35678.79,2303.33,-583.63,-27672.71,2323.56,32.33,-27940.63,2310.9,-6247.56,-35946.7,1790.66,-6863.51,-35678.79,1803.33,-583.63,-27672.71,1823.56,32.33,-27940.63,1810.9
107,   ******** ,7,3, 预制梁板(预制), 右幅,8,-4162.79,-36853.5,2247.8,-6247.56,-35946.7,2290.66,32.33,-27940.63,2310.9,2117.1,-28847.43,2268.04,-4162.79,-36853.5,1747.8,-6247.56,-35946.7,1790.66,32.33,-27940.63,1810.9,2117.1,-28847.43,1768.04
